sampleType,shopCode,name,proposedCategory,proposedSubcategory,confidence,status,group,detectedFamily,evidence,neighborTarget,needsHumanCheck,correct,correctCategory,reviewerComment
largest_group:electrical_misc|other|компьютер|elektrika|prochaya-elektrika,А-00161,"Компьютер ""Штат"" 2110 (голосовой)",elektrika,prochaya-elektrika,0.85,GROUP_REVIEW,electrical_misc|other|компьютер|elektrika|prochaya-elektrika,other,family:electrical_misc | token:компьютер | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:electrical_misc|other|компьютер|elektrika|prochaya-elektrika,А-00585,Компьютер 2115 (говорящий),elektrika,prochaya-elektrika,0.85,GROUP_REVIEW,electrical_misc|other|компьютер|elektrika|prochaya-elektrika,other,family:electrical_misc | token:компьютер | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:electrical_misc|other|компьютер|elektrika|prochaya-elektrika,А-00759,Компьютер 2115,elektrika,prochaya-elektrika,0.85,GROUP_REVIEW,electrical_misc|other|компьютер|elektrika|prochaya-elektrika,other,family:electrical_misc | token:компьютер | validation:normalizer:2:useful_tokens,,yes,,,
largest_group:electrical_misc|other|компьютер|elektrika|prochaya-elektrika,А-01051,Компьютер ШТАТ н/о 2107,elektrika,prochaya-elektrika,0.85,GROUP_REVIEW,electrical_misc|other|компьютер|elektrika|prochaya-elektrika,other,family:electrical_misc | token:компьютер | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:electrical_misc|other|компьютер|elektrika|prochaya-elektrika,А-01283,"Борт. компьютер ""Мультитроник"" Х 2110",elektrika,prochaya-elektrika,0.85,GROUP_REVIEW,electrical_misc|other|компьютер|elektrika|prochaya-elektrika,other,family:electrical_misc | token:компьютер | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:electrical_misc|other|компьютер|elektrika|prochaya-elektrika,А-00205,"Компьютер маршрутный 2110 ""Штат"" мультидис",elektrika,prochaya-elektrika,0.85,GROUP_REVIEW,electrical_misc|other|компьютер|elektrika|prochaya-elektrika,other,family:electrical_misc | token:компьютер | validation:normalizer:5:useful_tokens,,yes,,,
largest_group:electrical_misc|other|компьютер|elektrika|prochaya-elektrika,А-00283,"Компьютер ""Штат"" 5К-21 Нива",elektrika,prochaya-elektrika,0.85,GROUP_REVIEW,electrical_misc|other|компьютер|elektrika|prochaya-elektrika,other,family:electrical_misc | token:компьютер | validation:normalizer:5:useful_tokens,,yes,,,
largest_group:electrical_misc|other|компьютер|elektrika|prochaya-elektrika,А-00308,"Компьютер ""Штат Х1"" 2110,Самара-2, Калина,",elektrika,prochaya-elektrika,0.85,GROUP_REVIEW,electrical_misc|other|компьютер|elektrika|prochaya-elektrika,other,family:electrical_misc | token:компьютер | validation:normalizer:6:useful_tokens,,yes,,,
largest_group:electrical_misc|other|компьютер|elektrika|prochaya-elektrika,А-00531,Компьютер для 406 дв.,elektrika,prochaya-elektrika,0.85,GROUP_REVIEW,electrical_misc|other|компьютер|elektrika|prochaya-elektrika,other,family:electrical_misc | token:компьютер | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:electrical_misc|other|компьютер|elektrika|prochaya-elektrika,А-00763,"Компьютер ""Скат"" Газель",elektrika,prochaya-elektrika,0.85,GROUP_REVIEW,electrical_misc|other|компьютер|elektrika|prochaya-elektrika,other,family:electrical_misc | token:компьютер | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:misc_accessories|other|пленка|aksessuary|prochie-aksessuary,А-01574,"MTF Пленка PREMIUM 0,5м",aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,misc_accessories|other|пленка|aksessuary|prochie-aksessuary,other,family:misc_accessories | token:пленка | validation:normalizer:5:useful_tokens,,yes,,,
largest_group:misc_accessories|other|пленка|aksessuary|prochie-aksessuary,А-01575,"MTF Пленка PREMIUM 0,75м",aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,misc_accessories|other|пленка|aksessuary|prochie-aksessuary,other,family:misc_accessories | token:пленка | validation:normalizer:5:useful_tokens,,yes,,,
largest_group:misc_accessories|other|пленка|aksessuary|prochie-aksessuary,А-02109,Плёнка тонирров. MTF 1мх3м,aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,misc_accessories|other|пленка|aksessuary|prochie-aksessuary,other,family:misc_accessories | token:пленка | validation:normalizer:5:useful_tokens,,yes,,,
largest_group:misc_accessories|other|пленка|aksessuary|prochie-aksessuary,А-02137,TOR Маскировочная пленка 1100ммх33мм с клеящей лентой (стат. эффект),aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,misc_accessories|other|пленка|aksessuary|prochie-aksessuary,other,family:misc_accessories | token:пленка | validation:normalizer:9:useful_tokens,,yes,,,
largest_group:misc_accessories|other|пленка|aksessuary|prochie-aksessuary,А-00010,Плёнка с переходом 75 см,aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,misc_accessories|other|пленка|aksessuary|prochie-aksessuary,other,family:misc_accessories | token:пленка | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:misc_accessories|other|пленка|aksessuary|prochie-aksessuary,А-00097,Плёнка тонирующая,aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,misc_accessories|other|пленка|aksessuary|prochie-aksessuary,other,family:misc_accessories | token:пленка | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:misc_accessories|other|пленка|aksessuary|prochie-aksessuary,А-00277,"Пленка тонирующая 5%, 0,5 м MTF (Корея)",aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,misc_accessories|other|пленка|aksessuary|prochie-aksessuary,other,family:misc_accessories | token:пленка | validation:normalizer:5:useful_tokens,,yes,,,
largest_group:misc_accessories|other|пленка|aksessuary|prochie-aksessuary,А-00425,Пленка тонирующая 75 см,aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,misc_accessories|other|пленка|aksessuary|prochie-aksessuary,other,family:misc_accessories | token:пленка | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:misc_accessories|other|пленка|aksessuary|prochie-aksessuary,А-00593,"Пленка тонирующая MTF (Корея) 0,75",aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,misc_accessories|other|пленка|aksessuary|prochie-aksessuary,other,family:misc_accessories | token:пленка | validation:normalizer:5:useful_tokens,,yes,,,
largest_group:misc_accessories|other|пленка|aksessuary|prochie-aksessuary,А-00717,Плёнка с переходом,aksessuary,prochie-aksessuary,0.85,GROUP_REVIEW,misc_accessories|other|пленка|aksessuary|prochie-aksessuary,other,family:misc_accessories | token:пленка | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,ДВ-00129,Бачок омывателя 2101-07,kuzov-i-optika,kuzovnye-detali,0.912,GROUP_REVIEW,washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,other,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,ДВ-00226,Бачок омывателя двойной пустой ВАЗ,kuzov-i-optika,kuzovnye-detali,0.912,GROUP_REVIEW,washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,other,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:6:useful_tokens,,yes,,,
largest_group:washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,А-00663,"Бачок омывателя зад. Нива, 2104, Ока",kuzov-i-optika,kuzovnye-detali,0.912,GROUP_REVIEW,washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,other,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:6:useful_tokens,,yes,,,
largest_group:washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,ДВ-00059,Бачок омывателя 2101 (пустой),kuzov-i-optika,kuzovnye-detali,0.912,GROUP_REVIEW,washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,other,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,ДВ-00220,Бачок омывателя 2108,kuzov-i-optika,kuzovnye-detali,0.912,GROUP_REVIEW,washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,other,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,ДВ-00252,Бачок омывателя 21214,kuzov-i-optika,kuzovnye-detali,0.912,GROUP_REVIEW,washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,other,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,ДВ-00279,Бачок омывателя 21213,kuzov-i-optika,kuzovnye-detali,0.912,GROUP_REVIEW,washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,other,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,ДВ-00333,Бачок омывателя 2110,kuzov-i-optika,kuzovnye-detali,0.912,GROUP_REVIEW,washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,other,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,ДВ-00366,"Бачок омывателя Ока, Газель, Волга (3 л, пустой)",kuzov-i-optika,kuzovnye-detali,0.912,GROUP_REVIEW,washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,other,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:7:useful_tokens,,yes,,,
largest_group:washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,ДВ-00392,Бачок омывателя Калина 1118,kuzov-i-optika,kuzovnye-detali,0.912,GROUP_REVIEW,washer_reservoir|other|бачок-омывателя|kuzov-i-optika|kuzovnye-detali,other,family:washer_reservoir | token:бачок | token:омывател | phrase:бачок омывателя | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:wheel_caps|other|колпаки|aksessuary|shiny-i-diski,А-01013,Колпаки Наскар Золотой 13,aksessuary,shiny-i-diski,0.902,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:13 | phrase:колпаки | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:wheel_caps|other|колпаки|aksessuary|shiny-i-diski,А-01865,Колпаки Р СЕЙЛ 14 (4),aksessuary,shiny-i-diski,0.902,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:14 | phrase:колпаки | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:wheel_caps|other|колпаки|aksessuary|shiny-i-diski,А-02014,Колпаки СПАЙДЕР ПРО 17,aksessuary,shiny-i-diski,0.902,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:17 | phrase:колпаки | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:wheel_caps|other|колпаки|aksessuary|shiny-i-diski,А-02015,Колпаки ЛЕМАНС 17,aksessuary,shiny-i-diski,0.902,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:17 | phrase:колпаки | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:wheel_caps|other|колпаки|aksessuary|shiny-i-diski,А-00423,Колпаки (1 шт),aksessuary,shiny-i-diski,0.89,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | phrase:колпаки | validation:normalizer:2:useful_tokens,,yes,,,
largest_group:wheel_caps|other|колпаки|aksessuary|shiny-i-diski,А-00646,Колпаки 2110-12 (д 14),aksessuary,shiny-i-diski,0.902,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:14 | phrase:колпаки | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:wheel_caps|other|колпаки|aksessuary|shiny-i-diski,А-00819,"Колпаки д. 14,15,16",aksessuary,shiny-i-diski,0.938,AUTO_READY,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | token:д. | token:14 | token:15 | token:16 | phrase:колпаки | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:wheel_caps|other|колпаки|aksessuary|shiny-i-diski,А-01449,Колпаки для литых дисков (4 шт),aksessuary,shiny-i-diski,0.89,GROUP_REVIEW,wheel_caps|other|колпаки|aksessuary|shiny-i-diski,other,family:wheel_caps | token:колпаки | token:колпак | phrase:колпаки | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,А-00694,"Автомагнитола AM Eplutus СА310, СА313",aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:автомагнитола | phrase:автомагнитола | validation:normalizer:6:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,А-01270,"Автомагнитола ""УРАЛ"" 280 24V",aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:автомагнитола | phrase:автомагнитола | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,А-01272,"Автомагнитола ""SWAT"" 212",aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:автомагнитола | phrase:автомагнитола | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,А-01544,"Автомагнитола ""Carlive""",aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:автомагнитола | phrase:автомагнитола | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,А-02312,Автомагнитола мультимедиа Factory F-1-10,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:автомагнитола | phrase:автомагнитола | validation:normalizer:5:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,А-00443,Автомагнитола МОК-4041,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:автомагнитола | phrase:автомагнитола | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,А-00647,"Автомагнитола ""Eplutus"" СА902",aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:автомагнитола | phrase:автомагнитола | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,А-01271,Автомагнитола CarLive А6 (10),aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:автомагнитола | phrase:автомагнитола | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,А-01273,Автомагнитола Eplutus СА711,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:автомагнитола | phrase:автомагнитола | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,А-01519,Автомагнитола Х-588,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|автомагнитола|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:автомагнитола | phrase:автомагнитола | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,А-01226,Видеорегистратор 2 камеры DVR,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:видеорегистратор | phrase:видеорегистратор | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,А-01451,Видеорегистратор EPLUTUS 931,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:видеорегистратор | phrase:видеорегистратор | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,А-01148,Видеорегистратор XPX P40 Pro,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:видеорегистратор | phrase:видеорегистратор | validation:normalizer:5:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,А-01166,Видеорегистратор,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:видеорегистратор | phrase:видеорегистратор | validation:normalizer:2:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,А-01167,Видеорегистратор 930,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:видеорегистратор | phrase:видеорегистратор | validation:normalizer:2:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,А-01219,Видеорегистратор EPLUTUS 030,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:видеорегистратор | phrase:видеорегистратор | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,А-01294,Видеорегистратор XPX P20 Pro,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:видеорегистратор | phrase:видеорегистратор | validation:normalizer:5:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,А-01450,Видеорегистратор DUR 300 2 камеры,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:видеорегистратор | phrase:видеорегистратор | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,А-01863,Видеорегистратор VPX Р9,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:видеорегистратор | phrase:видеорегистратор | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,А-02039,Видеорегистратор Eplutus W1,aksessuary,prochie-aksessuary,0.89,GROUP_REVIEW,accessory_electronics|other|видеорегистратор|aksessuary|prochie-aksessuary,other,family:accessory_electronics | token:видеорегистратор | phrase:видеорегистратор | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:interior|other|накладка|kuzov-i-optika|elementy-salona,А-00509,Накладка потолка 2105-07,kuzov-i-optika,elementy-salona,0.85,GROUP_REVIEW,interior|other|накладка|kuzov-i-optika|elementy-salona,other,family:interior | token:накладка | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:interior|other|накладка|kuzov-i-optika|elementy-salona,ЗЧМ-00241,Накладка поводка 2141 Москвич,kuzov-i-optika,elementy-salona,0.85,GROUP_REVIEW,interior|other|накладка|kuzov-i-optika|elementy-salona,other,family:interior | token:накладка | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:interior|other|накладка|kuzov-i-optika|elementy-salona,ЗЧМ-00358,Накладка с пепельницой 2141,kuzov-i-optika,elementy-salona,0.85,GROUP_REVIEW,interior|other|накладка|kuzov-i-optika|elementy-salona,other,family:interior | token:накладка | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:interior|other|накладка|kuzov-i-optika|elementy-salona,КР-00439,Накладка центральная Приора,kuzov-i-optika,elementy-salona,0.85,GROUP_REVIEW,interior|other|накладка|kuzov-i-optika|elementy-salona,other,family:interior | token:накладка | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:interior|other|накладка|kuzov-i-optika|elementy-salona,А-00261,Накладка заднего замка 2109,kuzov-i-optika,elementy-salona,0.85,GROUP_REVIEW,interior|other|накладка|kuzov-i-optika|elementy-salona,other,family:interior | token:накладка | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:interior|other|накладка|kuzov-i-optika|elementy-salona,А-00431,Накладка тоннеля 2121,kuzov-i-optika,elementy-salona,0.85,GROUP_REVIEW,interior|other|накладка|kuzov-i-optika|elementy-salona,other,family:interior | token:накладка | validation:normalizer:3:useful_tokens,,yes,,,
largest_group:interior|other|накладка|kuzov-i-optika|elementy-salona,А-00584,Накладка люка б/бака,kuzov-i-optika,elementy-salona,0.85,GROUP_REVIEW,interior|other|накладка|kuzov-i-optika|elementy-salona,other,family:interior | token:накладка | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:interior|other|накладка|kuzov-i-optika|elementy-salona,А-00778,Накладка ручек хром. 2110,kuzov-i-optika,elementy-salona,0.85,GROUP_REVIEW,interior|other|накладка|kuzov-i-optika|elementy-salona,other,family:interior | token:накладка | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:interior|other|накладка|kuzov-i-optika|elementy-salona,А-00870,Накладка панели приборов 2105-08,kuzov-i-optika,elementy-salona,0.85,GROUP_REVIEW,interior|other|накладка|kuzov-i-optika|elementy-salona,other,family:interior | token:накладка | validation:normalizer:5:useful_tokens,,yes,,,
largest_group:interior|other|накладка|kuzov-i-optika|elementy-salona,А-01066,Накладка подсветки номера 21213,kuzov-i-optika,elementy-salona,0.85,GROUP_REVIEW,interior|other|накладка|kuzov-i-optika|elementy-salona,other,family:interior | token:накладка | validation:normalizer:4:useful_tokens,,yes,,,
largest_group:active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,КГ-00927,Фитинг 22х12 с наружной резьбой,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.9391,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:82% | token:резьбой | token:фитинг,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
largest_group:active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,КГ-00926,Фитинг 22х10 с наружной резьбой,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.9391,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:82% | token:резьбой | token:фитинг,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
largest_group:active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,КГ-00929,Фитинг 12х12 с наружной резьбой,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.9391,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:82% | token:резьбой | token:фитинг,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
largest_group:active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,КГ-00930,Фитинг 16х6 с наружной резьбой,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.9391,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:82% | token:резьбой | token:фитинг,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
largest_group:active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,КГ-00931,Фитинг 16х12 с наружной резьбой,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.9391,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:82% | token:резьбой | token:фитинг,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
largest_group:active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,КГ-00932,Фитинг 12х10 с наружной резьбой,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.9391,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:82% | token:резьбой | token:фитинг,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
largest_group:active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,КГ-00933,Фитинг 10х12 с наружной резьбой,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.9391,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:82% | token:резьбой | token:фитинг,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
largest_group:active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,КГ-00934,Фитинг 16х10 с наружной резьбой,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.9391,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:82% | token:резьбой | token:фитинг,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
largest_group:active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,КГ-00935,Фитинг 16х8 с наружной резьбой,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.9391,GROUP_REVIEW,active_neighbor|fittings|active-neighbor-82|tormoznaya-sistema|prochaya-tormoznaya-sistema,fittings,neighbor:active-neighbor:82% | token:резьбой | token:фитинг,tormoznaya-sistema/prochaya-tormoznaya-sistema,yes,,,
